851,51445
9072,69490
967,68949
4178,87753
9677,36757
7086,20222
4254,39595
183,98576
4835,93729
7024,44633
14,16192
7922,63685
3464,28021
5744,62786
9837,34111
4953,58710
4160,25830
6246,83741
8346,62703
2609,83442
8151,39925
3798,30490
3825,10858
6092,66386
1964,5716
969,81374
7687,72118
220,37993
3779,52645
5483,68988
3165,94969
9366,5438
2168,70775
1497,95945
2413,81656
1054,32143
8297,59053
8242,76040
3582,30308
9981,15335
7110,16719
7699,63979
9667,34582
9830,71622
676,31350
9176,68539
543,49895
7736,79935
3995,49431
145,25234
2532,78056
4416,65882
8861,8415
1370,7650
6196,25609
9612,79441
8081,36630
8911,33778
2743,12995
1448,13754
8217,29863
4535,25817
1865,67155
5104,39718
1809,1159
5184,59746
8249,48028
5907,198
9695,63078
9417,5336
7846,73613
3625,16640
1821,86922
5767,7173
492,16168
6242,23810
2624,37416
8613,98395
280,56533
6353,58377
6600,16395
5193,84295
596,73061
1543,6585
2337,11549
426,93460
1519,34072
784,62982
3140,60586
7280,25693
6865,20075
6274,32638
5189,97709
1590,99119
3184,74491
9409,66696
6326,2392
9003,43573
6842,99291
1531,46504
8951,28510
7970,24541
7396,98018
1073,61237
7900,93443
560,61149
8171,84631
7771,71608
1173,60856
3199,72876
3146,57934
1898,78441
4948,37193
1361,77425
601,16754
4099,80414
5806,78487
6061,46619
6567,38786
6509,58954
5402,84748
7263,1904
8961,96497
2432,95969
2862,79830
2319,1993
9054,82446
6889,5845
3330,49104
1327,14879
3677,75011
3168,60832
4875,80275
1381,19352
2035,80927
140,11946
1710,35875
36,59892
9696,75687
4907,83664
1949,68972
3058,79627
2398,85071
682,79515
2104,33965
9691,27407
9909,10524
2564,97930
1775,19578
7673,62524
2064,61485
7359,27789
9725,71668
8541,3571
3853,49915
3149,49302
2885,18975
1912,72354
1747,68800
5639,40697
2069,59374
9009,4401
7471,20898
7443,1331
7185,77601
7100,80070
6813,64031
9652,74751
924,44970
3644,55232
6108,14390
7987,19992
1501,66578
8499,15022
2370,68509
6888,13258
7830,77
7769,38429
3257,72000
2202,24491
7557,12248
9104,66534
8275,67707
7685,44479
1606,65448
6954,45996
2118,38702
2889,95899
9625,16771
2147,13088
4061,51254
7740,51266
4448,3355
5909,46579
7174,94331
8539,15777
2246,57976
3419,36040
61,35584
5187,36927
9351,70080
691,44363
5995,77168
2681,13595
1131,82319
1149,24377
9433,99396
5240,51236
2004,74867
7242,64659
2560,628
1859,15516
7210,80519
7330,81721
9177,56543
5640,46880
6414,4080
2239,17045
258,48007
7577,9580
4142,74467
4405,47000
9282,30699
9499,55345
7971,8106
9037,12923
6810,62997
9589,41151
6861,68383
1844,64903
4856,61682
9322,72893
5624,98320
839,5496
2339,54852
4467,73983
8459,18840
632,36384
1036,56366
7069,58160
4574,8486
5943,52865
6449,1387
9388,665
5834,39703
407,64036
1634,10182
3388,15678
1617,76694
314,75352
2467,35442
843,10304
5186,84107
1879,96935
2811,10469
7421,48617
1281,43802
9983,18100
6851,89431
2908,20279
4388,67573
6649,73926
1752,42639
8161,12332
3623,43580
4857,33423
4935,6066
8849,70072
747,79540
9154,63382
128,62251
6603,68493
5000,2204
56,5701
6115,30109
1226,7763
134,38034
661,94811
1457,31061
939,15146
9451,98427
6395,19100
9702,59096
5661,86337
6269,617
9229,66140
7788,39205
1201,8734
1744,47827
1354,26119
446,52329
9932,90480
4200,81319
2471,26450
4737,25314
6812,39058
2567,30783
6288,26411
8342,94339
323,51089
1444,608
7324,18051
7762,26938
5428,34670
4014,7580
3698,55672
9686,53167
8090,93089
1310,88250
1048,22035
7893,39354
3760,90150
7861,47192
3116,11417
1727,47333
6333,40593
6214,86164
6469,1985
7068,83714
9894,99971
8614,95025
4276,59729
164,29618
8632,39540
6763,70158
2978,491
8654,91770
9761,67517
5493,84062
8662,34265
6984,87881
3562,63513
9449,24888
4003,97474
4213,30225
5472,51636
4586,91453
5899,28428
1889,43834
4151,86516
3299,23566
5474,21750
4361,98265
4950,44299
2827,36634
1062,98234
9315,85302
8621,9703
3782,12171
2366,55908
7467,95283
5086,95806
5246,42959
8562,64753
9096,10662
9098,69970
1355,13502
6787,91759
9166,40853
6697,10976
5264,81110
3906,93488
6506,24310
3305,84116
5150,63853
5060,28171
9927,50116
215,76794
9866,14069
609,14169
5253,18791
8840,43089
2904,23574
5294,61029
2921,85184
6744,94757
4982,14284
7727,30203
9317,22421
4600,59194
3600,40017
8263,41132
6227,44417
9397,2094
5305,89244
6773,46560
8813,6819
5954,46401
2832,50308
775,87203
5545,13307
5191,81073
9955,59386
2103,5473
5097,77869
6298,82968
8300,79341
3500,95202
79,64595
1140,11818
3961,48656
4796,16704
2031,50430
6337,92370
2170,71250
5912,82393
4923,88518
4860,56145
1282,17291
9723,80795
9720,94739
5232,3304
7980,93710
8271,32993
9868,61757
4528,89263
5438,74358
1034,81588
1202,86534
2043,41416
4834,77471
941,24938
4781,11564
7379,78951
2953,23673
3278,28307
6027,68314
3451,12054
3513,77268
4870,83261
9254,65608
6100,91082
1150,78188
5663,57512
8511,2508
9011,44055
8725,71268
3200,77779
2518,82159
1489,82835
8515,92567
8385,88758
6624,69467
1408,61407
9153,48282
2079,99925
8437,29267
1778,56384
7804,26703
5664,19468
4479,14132
9597,76085
7105,4102
8553,10142
849,32778
2674,41688
7542,65732
4861,11505
1227,58991
8903,91862
2184,45266
1151,30000
5445,32512
9274,7402
933,6192
8758,44395
7643,30440
5777,87160
6028,28432
1148,31549
8419,10280
5113,71115
2821,49485
688,50386
8873,89682
2067,87413
6517,81186
3719,76241
5526,82839
8586,24898
4047,23083
4656,77458
3649,7649
9766,30838
8125,6123
5053,70080
8957,7672
9821,57458
29,46433
6460,22639
3197,32246
3910,91415
9606,82633
9056,54313
3974,45129
6190,50768
8818,3593
8127,80806
3679,73586
4929,5054
4908,49166
3443,67368
3494,45793
157,31703
3180,9381
3204,13866
6774,70017
3683,47212
6627,57584
1559,91682
1113,78650
7712,89933
7455,14458
919,51191
8280,32575
9961,6680
2656,16763
1331,81805
2374,53248
970,89110
1733,13911
1256,27014
7531,71842
6648,19208
8907,51643
1538,92386
117,1775
6556,73699
3374,49222
4707,32018
7534,93131
3962,59961
5857,10916
5610,88582
3123,35197
5657,32848
6814,50179
4460,24675
5812,82089
8160,95837
9077,19954
3576,44485
5358,52696
9607,29386
1609,46505
6461,56617
241,58586
5448,85232
1142,36287
3055,98307
7897,26792
8366,16427
6876,66033
5963,70299
5737,87256
8355,6790
5906,45298
2176,52643
617,52210
4514,32429
431,12964
6336,59011
6765,85981
1985,66743
1161,31297
6900,84090
8984,24766
9923,96281
5910,88645
8644,30569
8850,36704
7885,10653
3484,85527
3309,43625
7698,11966
2691,43224
8287,79873
8622,62636
4650,81590
7134,6124
3879,65791
8143,65429
4765,59911
6947,20947
3829,68616
3192,99704
107,14564
4693,16383
9103,66634
1325,45999
508,18131
4822,52207
8254,61057
1579,32927
2787,94969
8216,13262
4701,98249
4565,68234
4029,2909
758,23290
1196,47622
9266,91141
9777,82467
268,95795
5934,94738
4616,42753
6917,85671
8067,55716
8450,11285
6096,27696
9197,61560
7309,14600
5105,14232
104,93844
462,51234
1333,96068
7032,24008
1982,33228
1875,65250
7941,38433
2650,3084
7918,63795
4449,53483
138,50678
205,78745
814,93224
1387,47363
3353,40597
9646,50255
8037,53886
6289,68354
1303,45765
9811,95443
415,47335
8958,75155
3690,45438
9466,98831
4018,68879
8375,53721
5275,64448
8306,65628
1101,22165
7683,85977
8577,95962
9633,26274
9341,76773
3105,67552
1894,34962
9836,84869
790,91142
5220,94088
4540,32315
3579,51267
1033,12219
7664,13272
5325,75545
8962,71642
1312,78983
85,56434
6444,20654
7654,56756
1141,95794
390,96151
949,10772
7346,35838
1270,66952
7573,47005
3163,13755
5115,825
523,64759
5560,94720
1384,28729
5595,76117
1571,39633
549,23717
5723,83126
4335,84753
9107,1670
2372,11158
6859,28977
3845,73960
7604,43813
3235,44755
2213,38391
8015,21419
3730,75608
4185,68943
2693,20542
6966,3481
2930,58946
7839,3720
8759,63878
4417,82416
8406,25604
898,85216
1439,74462
8157,36838
3265,22393
1088,20929
666,21946
1480,43093
5344,88182
6962,57089
7841,85166
9901,80102
3854,79288
1525,87033
4378,18718
624,2544
961,69432
9873,76455
2235,84195
7821,71778
6265,88571
7328,40391
4916,3600
5836,34385
2972,53688
8461,49904
9685,80111
7726,12843
9108,84300
7477,42261
7869,6183
8910,13956
3016,15687
4413,67003
5969,67890
1005,16952
3636,57311
4624,72807
7066,47572
6335,70043
1133,81850
6753,2890
1521,9900
2909,53494
5939,26759
9535,68071
4440,99648
4384,5823
4849,83167
4098,74761
7123,39920
3085,34890
8889,96369
627,39446
9786,82027
1734,91709
2839,85192
2558,29682
5263,44773
3421,4885
751,32460
1427,22288
2697,15425
1511,64279
3998,96852
9273,22314
2387,47350
1507,24846
9151,88386
8971,48143
2416,96317
8523,78708
2732,1094
6102,99398
8547,98044
2024,5218
8491,98683
5961,45215
6305,68736
5481,16634
564,43802
1374,57209
714,24024
2091,54157
3822,77383
1066,44025
7526,89164
2073,87845
9012,81213
9851,93988
2563,75276
938,71393
6737,77002
9225,94116
6500,25818
6588,71106
6715,65850
651,49748
6286,27502
7456,28914
628,24041
6595,46071
4395,50490
2627,16270
9751,65136
5612,22760
467,38607
1826,1786
1585,31297
5468,42996
2837,10776
1839,27385
6717,77506
1509,27337
6540,28752
7790,37981
7914,98802
42,37354
2179,55398
9703,5607
4622,25821
7549,10789
4809,71307
5650,47175
1686,40046
6526,12622
3858,78342
8420,40769
6640,20191
6293,31678
8268,90623
945,67509
4940,74070
3911,59413
7621,81103
2278,78966
1000,18772
2896,8668
9292,5611
7138,65722
6832,78786
2392,9214
5057,67451
2637,43795
3422,40370
2350,10261
1636,71699
9432,63423
5022,79707
8835,43977
3741,47538
6452,89537
8395,62921
5256,91264
5625,67364
4052,1723
5477,12941
3046,15553
5052,8633
7932,5277
2114,77624
5956,21548
5808,1987
1307,60538
7326,70306
4896,17388
8218,6122
6434,66623
1533,63350
3713,93356
4134,60622
2307,58174
5446,41786
6852,55890
756,93442
4825,77729
8149,25619
6067,69706
2571,74910
8954,99634
1637,47517
5409,54457
8684,50995
2507,28687
2431,29628
9117,58645
5470,20026
5585,63105
818,60097
1665,71985
1587,73011
3015,1057
5461,2332
7288,64140
7219,74955
4570,90589
2206,3664
7888,97403
1482,70680
6665,58899
550,45812
6309,93150
9642,72633
482,65005
6965,15609
8061,60924
6786,96099
3755,56145
6785,31726
2777,24314
453,70542
8169,37864
6907,48606
2211,63974
7838,49414
5039,95014
2018,9894
1529,68307
192,43060
2309,17282
2632,63148
7653,99950
4323,29634
4435,29345
670,15511
2748,91014
5741,84560
1867,53288
5886,42370
1194,87136
4310,67916
8583,48827
5145,94092
3050,33535
2860,52320
4911,18729
1075,24855
5031,98694
8228,91677
1941,977
8537,60969
2891,29450
2400,74277
3932,86374
9548,3527
3673,44798
2258,94189
5290,54484
5914,65227
2573,20949
7724,89469
2542,29822
1729,22190
9954,39156
3148,58407
8681,55608
60,12290
8699,92086
3035,65896
634,53201
4443,48557
9461,98782
417,21359
3512,60353
948,51852
1713,44527
1040,71345
2270,80864
6872,82310
5847,46586
7121,58537
3774,98565
9336,96067
6805,38325
1487,62460
4695,53476
9813,45225
6559,33712
2055,258
3080,95272
3764,74487
2694,19451
6439,57061
3491,30592
6051,71756
4300,18217
9570,49585
9333,33092
1788,19793
2869,94183
7474,11474
2355,20459
7637,54617
1779,94273
3963,96751
9536,17879
807,74438
4370,14995
4380,75613
9889,37807
6093,25650
9134,61242
9603,58187
111,82769
5134,82278
6462,60166
6408,65051
9503,54415
844,71500
1711,92948
7887,95421
3275,36041
8682,89267
6759,42616
8173,34348
6502,42393
3489,32225
8926,99625
2863,35309
1321,62662
337,9467
3070,40627
6219,23502
2102,45618
4821,65957
5609,14520
5298,11473
3615,28319
188,68084
976,80034
8210,47162
3796,65413
4795,28424
7733,27470
6882,12317
5718,83225
9253,28119
89,72300
4928,86791
9242,38609
5794,8702
8041,40643
5254,83288
4672,53544
3029,42087
3178,57779
6042,32427
6534,78114
7680,79398
1957,99753
9565,18612
6342,74880
6320,82108
5760,84148
5215,54326
4088,88488
2428,84753
3693,89979
678,46155
785,13179
2807,64823
464,22994
2824,24489
8692,84286
3863,364
3903,72837
6815,1805
6960,73020
4447,2138
9938,3674
5117,13590
9556,38585
8376,33872
8277,94539
6016,85451
7754,28586
2708,67840
3175,46309
5606,26193
9974,30550
7021,45022
1709,10490
2463,30586
1111,7951
4818,33195
1536,30379
3030,97229
2062,37456
4585,83400
7603,34068
6870,68176
1184,89108
7756,55180
3202,3052
6346,36111
9323,94408
2361,84965
5892,87523
1099,44318
345,70494
593,61413
901,93540
7278,80915
3915,37680
9619,33385
2395,5895
4958,42199
8118,17165
1430,31806
6788,67686
5151,96897
9146,37646
1969,45792
988,27742
9040,22343
1565,59311
5195,11770
4123,93760
8497,26089
3480,20170
9450,67191
914,62355
8370,54973
3114,80823
7868,53565
3210,86249
6701,7894
2941,19827
1079,16822
5694,67529
7818,73671
2172,33662
4733,35150
8259,35984
1170,28489
3768,7327
7977,43752
660,54893
1500,90866
3594,40178
4976,68396
5684,69241
4766,85053
5809,56200
1793,12092
2654,91538
3014,56796
3832,89348
9649,77040
8630,42228
8590,94612
2383,39692
3809,43465
1963,71721
9918,34654
3515,65422
692,48707
2905,7780
9263,5186
1888,46513
4536,13392
9705,72476
3777,25114
4513,86731
7924,4980
4952,45392
3137,24551
2059,53172
4015,74526
8555,89283
3710,68197
5632,84335
4161,31242
16,62342
5367,22313
2871,9021
6019,18522
3294,28771
5985,62113
8004,12249
4631,18840
6201,12251
2508,7339
1589,8466
2722,59103
749,32445
712,77144
4726,7860
4060,51466
8635,52151
738,39632
9748,32507
565,24261
62,69387
6909,77017
8333,59644
6419,37430
1726,19748
9212,13764
4768,3250
6162,59517
6304,1442
3403,96828
4141,96853
1438,62929
394,3186
9592,98799
5559,51720
8284,39278
7423,9544
4517,71557
9985,76630
9913,57012
4064,26926
517,76685
2554,73965
2923,33308
1411,70598
139,21341
2175,20800
9769,88023
5084,46427
4995,4654
2388,59414
3757,26322
7501,80261
142,55396
5865,31580
760,37469
2594,51327
9258,64801
2088,16752
6943,52024
7483,96310
7250,55111
9700,93492
8398,1658
9577,60253
2785,40088
3397,41658
5626,91233
7075,11198
9386,83595
1551,36340
9206,592
187,1670
6914,85899
1443,81289
9102,34356
579,23036
7935,78990
191,68688
4988,53626
5475,48652
8569,5545
3507,21728
2991,2618
9136,21023
334,96899
1375,68952
1342,92447
2606,61117
8315,61987
5576,31324
1212,72862
4930,71565
7686,26344
7619,85366
8920,31406
6072,65152
2813,44578
5680,5591
8113,65103
4483,44564
810,69887
1016,1113
4789,28856
9378,24612
4179,19893
5458,71231
542,51411
3676,1256
2520,32769
2689,71706
4475,99193
15,71246
3259,26853
7499,20392
3209,92316
8974,41935
2620,40738
3780,7332
9214,35809
4906,54997
5331,77672
489,41680
8769,28811
8339,63220
2013,33806
8155,62105
7000,6497
2596,89244
9704,93081
300,65751
5894,6098
2143,8808
917,24518
583,52606
4612,33488
3830,21188
1777,87998
6376,56467
8492,3520
3702,3763
6651,97050
4130,27429
6629,91004
8489,43754
7252,18125
3680,22747
3445,87559
566,4063
4392,8933
800,90716
4581,67176
5369,14555
5622,47029
5015,93648
5163,27244
9264,50903
8894,66324
2547,60341
4967,23456
2360,14923
8948,47620
4915,73526
7092,16119
8317,65516
8668,86185
8763,54414
7606,75657
6677,27976
2608,21860
5405,90164
7510,90273
353,39362
602,76170
2696,95882
6645,81303
3223,96082
4168,75315
5580,86800
1731,49908
2786,29213
261,4428
7299,19223
4637,3339
357,48677
4022,59137
9363,58929
1583,6527
2332,47573
8021,36928
2328,76907
7063,46285
8941,18778
6541,45403
2171,49105
7883,25961
6681,8660
9513,34949
5378,25638
7786,74016
5463,16119
2713,33620
9555,38481
3473,87000
7039,25111
2937,98432
5330,10887
3270,25759
1572,62687
5178,62062
4727,63929
9036,24550
6478,71419
1284,89756
3878,9350
5045,94811
8389,58554
2820,12190
423,82440
1232,76314
2044,39956
5987,20282
8424,28884
3160,97465
7514,40388
6699,30978
9531,55539
9668,40990
8503,45025
7320,56363
6423,62736
8751,71857
1250,52463
7944,90890
4441,31163
6310,60545
1407,4993
1350,13853
355,95144
2477,7167
9500,82019
2401,95183
5962,24679
9350,33264
6797,14919
3731,86754
5699,66066
7854,94035
4495,94785
4162,94263
9879,17046
8251,82517
8230,93212
7834,4874
1567,60488
5970,10871
3069,69620
4241,73410
6331,61398
4697,50521
2429,49762
730,14556
9925,47175
9808,69253
4689,42823
7387,74921
7985,78951
6930,24849
4005,17173
3345,41335
253,2873
4274,14312
7670,30085
3868,19746
7881,95995
5056,78283
9986,60325
454,82407
2918,24881
2538,62263
5411,73388
1105,66680
5480,49412
7787,48353
3724,70381
5591,7999
6213,34401
4720,79909
9884,76448
9934,95590
7717,42672
7798,76678
7279,14580
693,54833
7424,86669
9005,27005
1177,33660
6983,18656
2615,69745
9486,29580
8075,17100
7040,30793
2380,16597
3081,4528
8633,36319
2917,19173
2884,41118
4782,63408
5764,41700
7215,48375
6397,51755
6505,30256
8022,46010
3248,81811
8934,55369
7388,87240
7797,83145
8536,8575
3042,48543
9928,10352
7101,21438
316,25063
4648,98072
6137,14340
7363,54846
910,16642
3254,89918
7059,93189
3308,5066
3561,77925
922,11628
2220,76708
587,34458
9028,56194
5944,7509
5933,99388
9939,19175
1858,19058
9752,32635
3789,983
3292,72375
7115,45185
9298,3952
221,63418
1109,42955
7939,42521
8003,53139
9099,7368
9496,76043
4211,68626
2071,67443
6794,40672
3646,94319
2698,68841
5425,52949
2345,11775
4444,14669
2255,69258
5700,76869
6267,41676
6952,99371
3606,92370
1742,27521
2223,24819
6220,73643
7867,34123
9187,54293
4941,40298
8702,67947
24,33800
5258,95317
9034,19832
7630,61274
1717,19957
6030,23721
2215,20641
6084,77287
6443,47667
4713,15696
9834,56409
9599,38472
4682,89900
5615,85685
9988,40478
70,69511
6519,29312
3694,12274
5300,60170
1675,10413
433,1649
146,39911
504,19308
545,36032
3157,80197
9390,1793
2778,25846
3617,63500
2556,25096
5772,8246
3045,10256
7117,94760
4893,17529
2669,2528
9659,78774
9485,15872
2810,17386
2951,40810
1670,83601
7112,29526
5645,29498
7866,92115
9647,74089
7241,27410
791,55876
4248,26664
6365,57334
9234,19078
4458,5773
5928,81624
4627,69726
2676,36567
9035,64586
8773,32627
5003,59637
5179,95608
2800,67657
8808,9538
6949,71951
3186,37389
2927,13323
4833,92549
8078,50474
7410,11269
1049,87910
3495,93495
9904,46383
9980,67941
3565,74434
9886,11046
5427,5515
6453,94426
4252,6434
57,81516
1190,30887
25,42020
1167,67020
6806,38087
4046,21413
2093,71811
1763,15774
4924,63008
2729,79909
1815,21721
6303,41384
9165,35753
4644,41880
6456,99824
4115,32194
2326,99255
4462,3479
1065,75457
8565,48027
8546,42833
3501,83157
9815,28626
6059,44453
2057,86114
9082,64796
1206,76946
3793,36210
9484,36928
7602,59554
1732,38311
7694,46648
2058,50623
2082,31571
855,30496
1475,13902
6939,25547
6226,94207
5633,53362
7596,36117
2180,55247
5440,54835
7171,36760
5430,88225
2970,22584
5432,39722
5517,77406
1093,12199
3053,45309
556,18015
5444,59514
4424,54472
2468,29161
6918,43619
7344,57704
1207,32784
9648,79215
2828,35186
2934,997
3918,28011
8378,96090
4591,54214
4649,63989
6683,25048
2762,12248
9650,59912
2286,39816
3815,45927
39,23519
1441,72334
8834,1531
5316,90063
1057,82338
6321,63328
1228,32670
4877,58103
4308,28371
5415,9778
3432,74155
4593,66119
1530,76452
7894,96270
5544,95086
1229,64304
5765,38518
1937,84928
5112,9920
2306,75860
2769,70724
2653,90430
1197,64102
8320,69370
551,53652
6804,14478
7448,98709
8935,74577
23,84400
1660,14285
9477,92694
890,93245
3872,2521
2074,19191
7817,56316
2682,33388
5669,88167
9964,77957
5416,77960
6222,79166
9933,55053
4717,39572
9021,82766
5951,14576
201,53146
7911,24229
1389,79306
7759,85444
8876,62428
4921,80728
5126,57622
2568,19106
6770,5738
49,29681
7209,28427
2628,64080
2886,28656
4347,12002
6934,22177
7807,33297
2050,75492
9640,11297
540,56715
2212,239
585,72302
9572,66941
2146,79756
7445,31478
7843,11697
6575,66780
3106,93684
9362,69977
2354,760
5308,91733
6655,84083
4854,58665
3841,49803
3349,12281
